,date,team_id,CURRENT_SCORE_FEATURE,LAST_WIN_FEATURE,MINOR_PERIOD_FEATURE,MIN_TEAM_FEATURE,ONE_MAYOR_FEATURE,PRE_RANK_FEATURE,PRE_VS_FEATURE,RANK_STATUS_FEATURE,TWO_MAYOR_FEATURE
586,20050319,14561,6.0,"{'win': 1, 'area': 2}",2.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': 5, 'toteam': 14547, 'weight_num': 0}","{'pre': 0, 'weight_goal': 1, 'toteam': 14547, 'area': 1}","{'weight_score': 1, 'toteam': 14547, 'weight_num': 1}",1.0
587,20050319,14564,6.0,"{'win': 3, 'area': 1}",2.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': -3, 'toteam': 14556, 'weight_num': 0}","{'pre': 0, 'weight_goal': 1, 'toteam': 14556, 'area': 2}","{'weight_score': 11, 'toteam': 14556, 'weight_num': 0}",2.0
588,20050319,14566,5.0,"{'win': 1, 'area': 2}",1.0,"{'pre': 0, 'mayorstatus': 1}",1.0,"{'pre': 0, 'weight_score': -5, 'toteam': 14551, 'weight_num': 0}","{'pre': 0, 'weight_goal': 2, 'toteam': 14551, 'area': 1}","{'weight_score': -4, 'toteam': 14551, 'weight_num': -1}",1.0
589,20050319,14573,9.0,"{'win': 1, 'area': 1}",1.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': -11, 'toteam': 14629, 'weight_num': 0}","{'pre': 0, 'weight_goal': -2, 'toteam': 14629, 'area': 2}","{'weight_score': 5, 'toteam': 14629, 'weight_num': 1}",1.0
590,20050319,14629,6.0,"{'win': 1, 'area': 2}",1.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': 11, 'toteam': 14573, 'weight_num': 0}","{'pre': 0, 'weight_goal': 2, 'toteam': 14573, 'area': 1}","{'weight_score': -5, 'toteam': 14573, 'weight_num': -1}",1.0
591,20050319,14640,8.0,"{'win': 3, 'area': 1}",2.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': 1, 'toteam': 14552, 'weight_num': 0}","{'pre': 0, 'weight_goal': -1, 'toteam': 14552, 'area': 2}","{'weight_score': -3, 'toteam': 14552, 'weight_num': 0}",2.0
592,20050321,14550,5.0,"{'win': 0, 'area': 1}",2.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': 6, 'toteam': 14584, 'weight_num': 0}","{'pre': 0, 'weight_goal': 3, 'toteam': 14584, 'area': 2}","{'weight_score': 20, 'toteam': 14584, 'weight_num': 0}",2.0
593,20050321,14584,7.0,"{'win': 1, 'area': 2}",2.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': -6, 'toteam': 14550, 'weight_num': 0}","{'pre': 0, 'weight_goal': -3, 'toteam': 14550, 'area': 1}","{'weight_score': -20, 'toteam': 14550, 'weight_num': 0}",1.0
594,20050322,14555,9.0,"{'win': 3, 'area': 1}",2.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': -2, 'toteam': 14557, 'weight_num': 0}","{'pre': 0, 'weight_goal': -2, 'toteam': 14557, 'area': 2}","{'weight_score': 13, 'toteam': 14557, 'weight_num': -1}",1.0
595,20050322,14557,4.0,"{'win': 1, 'area': 2}",1.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': 2, 'toteam': 14555, 'weight_num': 0}","{'pre': 0, 'weight_goal': 2, 'toteam': 14555, 'area': 1}","{'weight_score': -13, 'toteam': 14555, 'weight_num': 1}",1.0
596,20050326,14547,7.0,"{'win': 1, 'area': 2}",1.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': -9, 'toteam': 14629, 'weight_num': 0}","{'pre': 0, 'weight_goal': 0, 'toteam': 14629, 'area': 1}","{'weight_score': 13, 'toteam': 14629, 'weight_num': 0}",1.0
597,20050326,14629,4.0,"{'win': 1, 'area': 1}",2.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': 9, 'toteam': 14547, 'weight_num': 0}","{'pre': 0, 'weight_goal': 0, 'toteam': 14547, 'area': 2}","{'weight_score': -13, 'toteam': 14547, 'weight_num': 0}",1.0
598,20050328,14555,9.0,"{'win': 3, 'area': 1}",1.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': 2, 'toteam': 14566, 'weight_num': 0}","{'pre': 0, 'weight_goal': 2, 'toteam': 14566, 'area': 2}","{'weight_score': 21, 'toteam': 14566, 'weight_num': 0}",1.0
599,20050328,14566,5.0,"{'win': 1, 'area': 2}",1.0,"{'pre': 0, 'mayorstatus': 1}",1.0,"{'pre': 0, 'weight_score': -2, 'toteam': 14555, 'weight_num': 0}","{'pre': 0, 'weight_goal': -2, 'toteam': 14555, 'area': 1}","{'weight_score': -21, 'toteam': 14555, 'weight_num': 0}",1.0
600,20050402,14374,6.0,"{'win': 1, 'area': 2}",2.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': 2, 'toteam': 14552, 'weight_num': 0}","{'pre': 0, 'weight_goal': 0, 'toteam': 14552, 'area': 1}","{'weight_score': 2, 'toteam': 14552, 'weight_num': 0}",1.0
601,20050402,14437,6.0,"{'win': 3, 'area': 1}",2.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': 6, 'toteam': 14564, 'weight_num': 0}","{'pre': 0, 'weight_goal': 0, 'toteam': 14564, 'area': 2}","{'weight_score': -3, 'toteam': 14564, 'weight_num': 0}",1.0
602,20050402,14517,6.0,"{'win': 3, 'area': 1}",2.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': 0, 'toteam': 14640, 'weight_num': 0}","{'pre': 0, 'weight_goal': -1, 'toteam': 14640, 'area': 2}","{'weight_score': -20, 'toteam': 14640, 'weight_num': 0}",1.0
603,20050402,14547,5.0,"{'win': 1, 'area': 2}",1.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': -2, 'toteam': 14556, 'weight_num': 0}","{'pre': 0, 'weight_goal': 3, 'toteam': 14556, 'area': 1}","{'weight_score': 11, 'toteam': 14556, 'weight_num': 0}",1.0
604,20050402,14550,5.0,"{'win': 1, 'area': 2}",2.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': 2, 'toteam': 14566, 'weight_num': 0}","{'pre': 0, 'weight_goal': 1, 'toteam': 14566, 'area': 1}","{'weight_score': 24, 'toteam': 14566, 'weight_num': 0}",1.0
605,20050402,14551,9.0,"{'win': 1, 'area': 2}",1.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': -5, 'toteam': 14629, 'weight_num': 0}","{'pre': 0, 'weight_goal': 2, 'toteam': 14629, 'area': 1}","{'weight_score': 8, 'toteam': 14629, 'weight_num': 0}",1.0
606,20050402,14552,9.0,"{'win': 3, 'area': 1}",1.0,"{'pre': 0, 'mayorstatus': 1}",1.0,"{'pre': 0, 'weight_score': -2, 'toteam': 14374, 'weight_num': 0}","{'pre': 0, 'weight_goal': 0, 'toteam': 14374, 'area': 2}","{'weight_score': -2, 'toteam': 14374, 'weight_num': 0}",1.0
607,20050402,14554,6.0,"{'win': 1, 'area': 2}",1.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': -9, 'toteam': 14561, 'weight_num': 0}","{'pre': 0, 'weight_goal': 0, 'toteam': 14561, 'area': 1}","{'weight_score': 0, 'toteam': 14561, 'weight_num': 0}",1.0
608,20050402,14556,6.0,"{'win': 0, 'area': 1}",2.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': 2, 'toteam': 14547, 'weight_num': 0}","{'pre': 0, 'weight_goal': -3, 'toteam': 14547, 'area': 2}","{'weight_score': -11, 'toteam': 14547, 'weight_num': 0}",1.0
609,20050402,14557,4.0,"{'win': 1, 'area': 1}",1.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': 5, 'toteam': 14573, 'weight_num': 0}","{'pre': 0, 'weight_goal': -3, 'toteam': 14573, 'area': 2}","{'weight_score': 2, 'toteam': 14573, 'weight_num': 0}",1.0
610,20050402,14559,9.0,"{'win': 1, 'area': 2}",2.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': 24, 'toteam': 14584, 'weight_num': 0}","{'pre': 0, 'weight_goal': 1, 'toteam': 14584, 'area': 1}","{'weight_score': 3, 'toteam': 14584, 'weight_num': 0}",1.0
611,20050402,14561,5.0,"{'win': 0, 'area': 1}",2.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': 9, 'toteam': 14554, 'weight_num': 0}","{'pre': 0, 'weight_goal': 0, 'toteam': 14554, 'area': 2}","{'weight_score': 0, 'toteam': 14554, 'weight_num': 0}",1.0
612,20050402,14564,6.0,"{'win': 1, 'area': 2}",2.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': -6, 'toteam': 14437, 'weight_num': 0}","{'pre': 0, 'weight_goal': 0, 'toteam': 14437, 'area': 1}","{'weight_score': 3, 'toteam': 14437, 'weight_num': 0}",1.0
613,20050402,14566,5.0,"{'win': 1, 'area': 1}",1.0,"{'pre': 0, 'mayorstatus': 1}",1.0,"{'pre': 0, 'weight_score': -2, 'toteam': 14550, 'weight_num': 0}","{'pre': 0, 'weight_goal': -1, 'toteam': 14550, 'area': 2}","{'weight_score': -24, 'toteam': 14550, 'weight_num': 0}",1.0
614,20050402,14573,7.0,"{'win': 1, 'area': 2}",1.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': -5, 'toteam': 14557, 'weight_num': 0}","{'pre': 0, 'weight_goal': 3, 'toteam': 14557, 'area': 1}","{'weight_score': -2, 'toteam': 14557, 'weight_num': 0}",1.0
615,20050402,14584,7.0,"{'win': 1, 'area': 1}",2.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': -24, 'toteam': 14559, 'weight_num': 0}","{'pre': 0, 'weight_goal': -1, 'toteam': 14559, 'area': 2}","{'weight_score': -3, 'toteam': 14559, 'weight_num': 0}",1.0
616,20050402,14629,6.0,"{'win': 3, 'area': 1}",1.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': 5, 'toteam': 14551, 'weight_num': 0}","{'pre': 0, 'weight_goal': -2, 'toteam': 14551, 'area': 2}","{'weight_score': -8, 'toteam': 14551, 'weight_num': 0}",1.0
617,20050402,14640,9.0,"{'win': 1, 'area': 2}",2.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': 0, 'toteam': 14517, 'weight_num': 0}","{'pre': 0, 'weight_goal': 1, 'toteam': 14517, 'area': 1}","{'weight_score': 20, 'toteam': 14517, 'weight_num': 0}",1.0
618,20050405,14546,8.0,"{'win': 0, 'area': 1}",2.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': -9, 'toteam': 14555, 'weight_num': 0}","{'pre': 0, 'weight_goal': -2, 'toteam': 14555, 'area': 2}","{'weight_score': -1, 'toteam': 14555, 'weight_num': 0}",1.0
619,20050405,14555,9.0,"{'win': 1, 'area': 2}",2.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': 9, 'toteam': 14546, 'weight_num': 0}","{'pre': 0, 'weight_goal': 2, 'toteam': 14546, 'area': 1}","{'weight_score': 1, 'toteam': 14546, 'weight_num': 0}",1.0
620,20050409,14437,6.0,"{'win': 1, 'area': 2}",2.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': 5, 'toteam': 14547, 'weight_num': 0}","{'pre': 0, 'weight_goal': 0, 'toteam': 14547, 'area': 1}","{'weight_score': 0, 'toteam': 14547, 'weight_num': 0}",1.0
621,20050409,14517,8.0,"{'win': 3, 'area': 1}",2.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': 9, 'toteam': 14584, 'weight_num': 0}","{'pre': 0, 'weight_goal': -3, 'toteam': 14584, 'area': 2}","{'weight_score': -10, 'toteam': 14584, 'weight_num': 0}",1.0
622,20050409,14546,6.0,"{'win': 1, 'area': 2}",2.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': -6, 'toteam': 14573, 'weight_num': 0}","{'pre': 0, 'weight_goal': 3, 'toteam': 14573, 'area': 1}","{'weight_score': 19, 'toteam': 14573, 'weight_num': 0}",1.0
623,20050409,14547,7.0,"{'win': 3, 'area': 1}",2.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': -5, 'toteam': 14437, 'weight_num': 0}","{'pre': 0, 'weight_goal': 0, 'toteam': 14437, 'area': 2}","{'weight_score': 0, 'toteam': 14437, 'weight_num': 0}",1.0
624,20050409,14550,8.0,"{'win': 3, 'area': 1}",2.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': -8, 'toteam': 14629, 'weight_num': 0}","{'pre': 0, 'weight_goal': -1, 'toteam': 14629, 'area': 2}","{'weight_score': 23, 'toteam': 14629, 'weight_num': 0}",1.0
625,20050409,14551,9.0,"{'win': 3, 'area': 1}",1.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': 1, 'toteam': 14557, 'weight_num': 0}","{'pre': 0, 'weight_goal': 3, 'toteam': 14557, 'area': 2}","{'weight_score': 1, 'toteam': 14557, 'weight_num': 0}",1.0
626,20050409,14552,9.0,"{'win': 1, 'area': 2}",2.0,"{'pre': 0, 'mayorstatus': 1}",2.0,"{'pre': 0, 'weight_score': 4, 'toteam': 14564, 'weight_num': 0}","{'pre': 0, 'weight_goal': 0, 'toteam': 14564, 'area': 1}","{'weight_score': 3, 'toteam': 14564, 'weight_num': 0}",1.0
627,20050409,14554,6.0,"{'win': 1, 'area': 1}",1.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': -6, 'toteam': 14556, 'weight_num': 0}","{'pre': 0, 'weight_goal': -1, 'toteam': 14556, 'area': 2}","{'weight_score': 14, 'toteam': 14556, 'weight_num': 0}",1.0
628,20050409,14555,11.0,"{'win': 3, 'area': 1}",1.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': -4, 'toteam': 14561, 'weight_num': 0}","{'pre': 0, 'weight_goal': 1, 'toteam': 14561, 'area': 2}","{'weight_score': 15, 'toteam': 14561, 'weight_num': 0}",1.0
629,20050409,14556,4.0,"{'win': 1, 'area': 2}",1.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': 6, 'toteam': 14554, 'weight_num': 0}","{'pre': 0, 'weight_goal': 1, 'toteam': 14554, 'area': 1}","{'weight_score': -14, 'toteam': 14554, 'weight_num': 0}",1.0
630,20050409,14557,4.0,"{'win': 1, 'area': 2}",2.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': -1, 'toteam': 14551, 'weight_num': 0}","{'pre': 0, 'weight_goal': -3, 'toteam': 14551, 'area': 1}","{'weight_score': -1, 'toteam': 14551, 'weight_num': 0}",1.0
631,20050409,14559,11.0,"{'win': 3, 'area': 1}",2.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': 20, 'toteam': 14566, 'weight_num': 0}","{'pre': 0, 'weight_goal': -1, 'toteam': 14566, 'area': 2}","{'weight_score': 10, 'toteam': 14566, 'weight_num': 0}",1.0
632,20050409,14561,3.0,"{'win': 1, 'area': 2}",2.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': 4, 'toteam': 14555, 'weight_num': 0}","{'pre': 0, 'weight_goal': -1, 'toteam': 14555, 'area': 1}","{'weight_score': -15, 'toteam': 14555, 'weight_num': 0}",1.0
633,20050409,14564,5.0,"{'win': 0, 'area': 1}",2.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': -4, 'toteam': 14552, 'weight_num': 0}","{'pre': 0, 'weight_goal': 0, 'toteam': 14552, 'area': 2}","{'weight_score': -3, 'toteam': 14552, 'weight_num': 0}",1.0
634,20050409,14566,5.0,"{'win': 1, 'area': 2}",1.0,"{'pre': 0, 'mayorstatus': 1}",2.0,"{'pre': 0, 'weight_score': -20, 'toteam': 14559, 'weight_num': 0}","{'pre': 0, 'weight_goal': 1, 'toteam': 14559, 'area': 1}","{'weight_score': -10, 'toteam': 14559, 'weight_num': 0}",1.0
635,20050409,14573,6.0,"{'win': 0, 'area': 1}",1.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': 6, 'toteam': 14546, 'weight_num': 0}","{'pre': 0, 'weight_goal': -3, 'toteam': 14546, 'area': 2}","{'weight_score': -19, 'toteam': 14546, 'weight_num': 0}",1.0
636,20050409,14584,5.0,"{'win': 1, 'area': 2}",2.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': -9, 'toteam': 14517, 'weight_num': 0}","{'pre': 0, 'weight_goal': 3, 'toteam': 14517, 'area': 1}","{'weight_score': 10, 'toteam': 14517, 'weight_num': 0}",1.0
637,20050409,14629,6.0,"{'win': 1, 'area': 2}",1.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': 8, 'toteam': 14550, 'weight_num': 0}","{'pre': 0, 'weight_goal': 1, 'toteam': 14550, 'area': 1}","{'weight_score': -23, 'toteam': 14550, 'weight_num': 0}",1.0
638,20050412,14374,6.0,"{'win': 1, 'area': 2}",2.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': 1, 'toteam': 14640, 'weight_num': 0}","{'pre': 0, 'weight_goal': -3, 'toteam': 14640, 'area': 1}","{'weight_score': 2, 'toteam': 14640, 'weight_num': 0}",1.0
639,20050412,14640,9.0,"{'win': 1, 'area': 1}",2.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': -1, 'toteam': 14374, 'weight_num': 0}","{'pre': 0, 'weight_goal': 3, 'toteam': 14374, 'area': 2}","{'weight_score': -2, 'toteam': 14374, 'weight_num': 0}",1.0
640,20050416,14374,6.0,"{'win': 3, 'area': 1}",2.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': 6, 'toteam': 14564, 'weight_num': 0}","{'pre': 0, 'weight_goal': 0, 'toteam': 14564, 'area': 2}","{'weight_score': 3, 'toteam': 14564, 'weight_num': 0}",2.0
641,20050416,14437,5.0,"{'win': 0, 'area': 1}",2.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': 9, 'toteam': 14554, 'weight_num': 0}","{'pre': 0, 'weight_goal': -1, 'toteam': 14554, 'area': 2}","{'weight_score': -1, 'toteam': 14554, 'weight_num': 0}",2.0
642,20050416,14517,8.0,"{'win': 1, 'area': 2}",2.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': 5, 'toteam': 14566, 'weight_num': 0}","{'pre': 0, 'weight_goal': -2, 'toteam': 14566, 'area': 1}","{'weight_score': 0, 'toteam': 14566, 'weight_num': 0}",1.0
643,20050416,14546,8.0,"{'win': 3, 'area': 1}",2.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': -12, 'toteam': 14551, 'weight_num': 0}","{'pre': 0, 'weight_goal': 1, 'toteam': 14551, 'area': 2}","{'weight_score': 16, 'toteam': 14551, 'weight_num': 0}",1.0
644,20050416,14547,7.0,"{'win': 1, 'area': 2}",2.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': -3, 'toteam': 14552, 'weight_num': 0}","{'pre': 0, 'weight_goal': 1, 'toteam': 14552, 'area': 1}","{'weight_score': -3, 'toteam': 14552, 'weight_num': 0}",1.0
645,20050416,14550,6.0,"{'win': 1, 'area': 2}",2.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': -2, 'toteam': 14557, 'weight_num': 0}","{'pre': 0, 'weight_goal': 2, 'toteam': 14557, 'area': 1}","{'weight_score': 22, 'toteam': 14557, 'weight_num': 0}",1.0
646,20050416,14551,9.0,"{'win': 1, 'area': 2}",2.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': 12, 'toteam': 14546, 'weight_num': 0}","{'pre': 0, 'weight_goal': -1, 'toteam': 14546, 'area': 1}","{'weight_score': -16, 'toteam': 14546, 'weight_num': 0}",2.0
647,20050416,14552,7.0,"{'win': 1, 'area': 1}",2.0,"{'pre': 0, 'mayorstatus': 1}",1.0,"{'pre': 0, 'weight_score': 3, 'toteam': 14547, 'weight_num': 0}","{'pre': 0, 'weight_goal': -1, 'toteam': 14547, 'area': 2}","{'weight_score': 3, 'toteam': 14547, 'weight_num': 0}",1.0
648,20050416,14554,4.0,"{'win': 1, 'area': 2}",2.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': -9, 'toteam': 14437, 'weight_num': 0}","{'pre': 0, 'weight_goal': 1, 'toteam': 14437, 'area': 1}","{'weight_score': 1, 'toteam': 14437, 'weight_num': 0}",1.0
649,20050416,14557,3.0,"{'win': 0, 'area': 1}",2.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': 2, 'toteam': 14550, 'weight_num': 0}","{'pre': 0, 'weight_goal': -2, 'toteam': 14550, 'area': 2}","{'weight_score': -22, 'toteam': 14550, 'weight_num': 0}",2.0
650,20050416,14559,9.0,"{'win': 1, 'area': 2}",2.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': 10, 'toteam': 14629, 'weight_num': 0}","{'pre': 0, 'weight_goal': 2, 'toteam': 14629, 'area': 1}","{'weight_score': 12, 'toteam': 14629, 'weight_num': 0}",1.0
651,20050416,14561,5.0,"{'win': 3, 'area': 1}",1.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': 7, 'toteam': 14573, 'weight_num': 0}","{'pre': 0, 'weight_goal': 0, 'toteam': 14573, 'area': 2}","{'weight_score': 8, 'toteam': 14573, 'weight_num': 0}",1.0
652,20050416,14564,6.0,"{'win': 1, 'area': 2}",2.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': -6, 'toteam': 14374, 'weight_num': 0}","{'pre': 0, 'weight_goal': 0, 'toteam': 14374, 'area': 1}","{'weight_score': -3, 'toteam': 14374, 'weight_num': 0}",2.0
653,20050416,14566,7.0,"{'win': 3, 'area': 1}",1.0,"{'pre': 0, 'mayorstatus': 1}",1.0,"{'pre': 0, 'weight_score': -5, 'toteam': 14517, 'weight_num': 0}","{'pre': 0, 'weight_goal': 2, 'toteam': 14517, 'area': 2}","{'weight_score': 0, 'toteam': 14517, 'weight_num': 0}",1.0
654,20050416,14573,4.0,"{'win': 1, 'area': 2}",1.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': -7, 'toteam': 14561, 'weight_num': 0}","{'pre': 0, 'weight_goal': 0, 'toteam': 14561, 'area': 1}","{'weight_score': -8, 'toteam': 14561, 'weight_num': 0}",1.0
655,20050416,14584,7.0,"{'win': 3, 'area': 1}",2.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': -9, 'toteam': 14640, 'weight_num': 0}","{'pre': 0, 'weight_goal': -1, 'toteam': 14640, 'area': 2}","{'weight_score': -8, 'toteam': 14640, 'weight_num': 0}",2.0
656,20050416,14629,7.0,"{'win': 1, 'area': 1}",1.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': -10, 'toteam': 14559, 'weight_num': 0}","{'pre': 0, 'weight_goal': -2, 'toteam': 14559, 'area': 2}","{'weight_score': -12, 'toteam': 14559, 'weight_num': 0}",1.0
657,20050416,14640,7.0,"{'win': 1, 'area': 2}",2.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': 9, 'toteam': 14584, 'weight_num': 0}","{'pre': 0, 'weight_goal': 1, 'toteam': 14584, 'area': 1}","{'weight_score': 8, 'toteam': 14584, 'weight_num': 0}",2.0
658,20050419,14555,11.0,"{'win': 1, 'area': 2}",1.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': -1, 'toteam': 14556, 'weight_num': 0}","{'pre': 0, 'weight_goal': 1, 'toteam': 14556, 'area': 1}","{'weight_score': 28, 'toteam': 14556, 'weight_num': 0}",1.0
659,20050419,14556,6.0,"{'win': 3, 'area': 1}",1.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': 1, 'toteam': 14555, 'weight_num': 0}","{'pre': 0, 'weight_goal': -1, 'toteam': 14555, 'area': 2}","{'weight_score': -28, 'toteam': 14555, 'weight_num': 0}",1.0
660,20050423,14437,6.0,"{'win': 1, 'area': 2}",2.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': 4, 'toteam': 14555, 'weight_num': 0}","{'pre': 0, 'weight_goal': -1, 'toteam': 14555, 'area': 1}","{'weight_score': -15, 'toteam': 14555, 'weight_num': 0}",2.0
661,20050423,14517,9.0,"{'win': 1, 'area': 1}",2.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': -5, 'toteam': 14629, 'weight_num': 0}","{'pre': 0, 'weight_goal': 1, 'toteam': 14629, 'area': 2}","{'weight_score': -2, 'toteam': 14629, 'weight_num': 0}",1.0
662,20050423,14546,6.0,"{'win': 1, 'area': 2}",2.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': -9, 'toteam': 14550, 'weight_num': 0}","{'pre': 0, 'weight_goal': -1, 'toteam': 14550, 'area': 1}","{'weight_score': -2, 'toteam': 14550, 'weight_num': 0}",2.0
663,20050423,14550,5.0,"{'win': 0, 'area': 1}",2.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': 9, 'toteam': 14546, 'weight_num': 0}","{'pre': 0, 'weight_goal': 1, 'toteam': 14546, 'area': 2}","{'weight_score': 2, 'toteam': 14546, 'weight_num': 0}",2.0
664,20050423,14551,11.0,"{'win': 3, 'area': 1}",2.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': -1, 'toteam': 14561, 'weight_num': 0}","{'pre': 0, 'weight_goal': -1, 'toteam': 14561, 'area': 2}","{'weight_score': -5, 'toteam': 14561, 'weight_num': 0}",2.0
665,20050423,14552,7.0,"{'win': 1, 'area': 2}",2.0,"{'pre': 0, 'mayorstatus': 1}",2.0,"{'pre': 0, 'weight_score': 7, 'toteam': 14554, 'weight_num': 0}","{'pre': 0, 'weight_goal': 0, 'toteam': 14554, 'area': 1}","{'weight_score': 3, 'toteam': 14554, 'weight_num': 0}",1.0
666,20050423,14554,4.0,"{'win': 1, 'area': 1}",2.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': -7, 'toteam': 14552, 'weight_num': 0}","{'pre': 0, 'weight_goal': 0, 'toteam': 14552, 'area': 2}","{'weight_score': -3, 'toteam': 14552, 'weight_num': 0}",2.0
